ShowNumber,AirDate,Round,Category,Value,Question,Answer
2977,7/8/1997,Jeopardy!,AMERICAN HISTORY,$100 ,"While in the VA. legislature, this 3rd president introduced his religious freedom statute",Thomas Jefferson
2977,7/8/1997,Jeopardy!,AMERICAN HISTORY,$200 ,"Founded in 1607, the Popham colony on the Kennebec River was this state's first English settlement",Maine
2977,7/8/1997,Jeopardy!,AMERICAN HISTORY,$300 ,In 1952 composer Stuart Hamblen was the presidential candidate of this anti-liquor party,Prohibition
2977,7/8/1997,Jeopardy!,AMERICAN HISTORY,$500 ,"On Dec. 23, 1921 President Harding pardoned this Socialist so that he could have Christmas dinner with his wife",Eugene Victor Debs
2977,7/8/1997,Jeopardy!,AMERICAN HISTORY,$500 ,This soldier & frontiersman won important victories over the British in the Northwest Territory,George Rogers Clark
3021,10/20/1997,Jeopardy!,AMERICAN HISTORY,$100 ,"Francisco Lopez found this precious metal in California in 1842, before the rush",gold
3021,10/20/1997,Jeopardy!,AMERICAN HISTORY,$200 ,"In 1843 Congress allocated $30,000 to string one between Baltimore & Washington; it was completed in 1844",a telegraph wire
3021,10/20/1997,Jeopardy!,AMERICAN HISTORY,$300 ,In 1873 President Grant proclaimed this city the site of the Centennial Exposition of 1876,Philadelphia
3021,10/20/1997,Jeopardy!,AMERICAN HISTORY,$400 ,"Before cotton became king, this plant that yields a violet dye was a popular southern crop",indigo
3554,2/3/2000,Jeopardy!,AMERICAN HISTORY,$100 ,"In May 1692 this village's jails were filled with witchcraft suspects, eventually totaling 150","Salem, Massachusetts"
3554,2/3/2000,Jeopardy!,AMERICAN HISTORY,$200 ,In 1900 Sanford B. Dole became the first governor of this U.S. territory,Hawaii
3554,2/3/2000,Jeopardy!,AMERICAN HISTORY,$300 ,"During the naval battle for this Alabama bay, David Farragut uttered, ""Damn the torpedoes!  Full speed ahead!""",Mobile Bay
3554,2/3/2000,Jeopardy!,AMERICAN HISTORY,$400 ,"In 1888 he won the presidency using the campaign song ""Grandfather's Hat Fits Ben""",Benjamin Harrison
3554,2/3/2000,Jeopardy!,AMERICAN HISTORY,$500 ,"During the War of 1812, he had command of 3 brigs, 5 schooners & a sloop on Lake Erie",Oliver Hazard Perry
3042,11/18/1997,Jeopardy!,AMERICAN HISTORY,$100 ,"Shrapnel from a 1916 munitions storage plant explosion in Jersey City, NJ damaged this famous statue",Statue of Liberty
3042,11/18/1997,Jeopardy!,AMERICAN HISTORY,$200 ,"Frances Perkins was trying to improve working conditions in these in the 1910s, Kathie Lee in the '90s",Sweatshops
3042,11/18/1997,Jeopardy!,AMERICAN HISTORY,$300 ,The U.S. made this great buy from France in 1803 & would have been happy with just New Orleans,Louisiana Purchase
3042,11/18/1997,Jeopardy!,AMERICAN HISTORY,$400 ,"If this act hadn't passed July 14, 1798, we would have had just the Alien Acts",Sedition Acts
3042,11/18/1997,Jeopardy!,AMERICAN HISTORY,$500 ,In 1844 John C. Fremont crossed the Sierra Nevada & this John C. became Secretary of State,John C. Calhoun
4031,2/25/2002,Jeopardy!,AMERICAN HISTORY,$200 ,"In 1805 this territory was created from the Indiana one, with all or parts of the lower & upper peninsulas",Michigan
4031,2/25/2002,Jeopardy!,AMERICAN HISTORY,$400 ,In May 1980 at least 26 people were killed when this volcano in Washington erupted,Mt. St. Helens
4031,2/25/2002,Jeopardy!,AMERICAN HISTORY,$600 ,"In September 1664 this governor of New Amsterdam surrendered to the British, ending Dutch power in the New World",(Peter) Stuyvesant
4031,2/25/2002,Jeopardy!,AMERICAN HISTORY,$800 ,"(<a href=""http://www.j-archive.com/media/2002-02-25_J_04.jpg"" target=""_blank"">Cheryl of the Clue Crew reports from Gettysburg Cemetery.</a>) In 1863, Lincoln dedicated this cemetery by saying that ""we cannot consecrate--we cannot"" do this to ""this ground""",hallow
4031,2/25/2002,Jeopardy!,AMERICAN HISTORY,"$1,000 ",A 1963 treaty with Mexico settled a boundary dispute between Ciudad Juarez & this Texas city,El Paso
3757,12/26/2000,Double Jeopardy!,AMERICAN HISTORY,$200 ,"Famous 1863 speech by President Lincoln that began, ""Four score and seven years ago...""",the Gettysburg Address
3757,12/26/2000,Double Jeopardy!,AMERICAN HISTORY,$400 ,It's the year America celebrated its bicentennial,1976
3757,12/26/2000,Double Jeopardy!,AMERICAN HISTORY,$600 ,"Davy Crockett was among nearly 200 men who died defending this mission-fortress in San Antonio, Texas",the Alamo
3757,12/26/2000,Double Jeopardy!,AMERICAN HISTORY,$800 ,"After journeying 4,000 miles, this pair's expedition finally reached the Pacific Ocean in November 1805",Lewis & Clark
3757,12/26/2000,Double Jeopardy!,AMERICAN HISTORY,$400 ,During Bacon's Rebellion in 1676 this 1st permanent English settlement in America was burned to the ground,Jamestown
4417,11/18/2003,Jeopardy!,AMERICAN HISTORY,$200 ,"A 1928 campaign slogan promised this ""in every pot and a car in every garage""",a chicken
4417,11/18/2003,Jeopardy!,AMERICAN HISTORY,$400 ,"Years of political rivalry led to the July 11, 1804 duel between these 2 men",Alexander Hamilton & Aaron Burr
4417,11/18/2003,Jeopardy!,AMERICAN HISTORY,$600 ,In 1776 this silversmith set up a mill to make gunpowder after the colonists ran out of it at Bunker Hill,Paul Revere
4417,11/18/2003,Jeopardy!,AMERICAN HISTORY,$800 ,"The Confederate States of America were established in 1861 in this city, the first Confederate capital","Montgomery, Alabama"
4417,11/18/2003,Jeopardy!,AMERICAN HISTORY,"$1,000 ",This leader of the Green Mountain Boys was a champion for the creation of the Green Mountain State,Ethan Allen
6008,10/27/2010,Double Jeopardy!,AMERICAN HISTORY,$400 ,"By 1942 FDR had appointed 7 new men to this body: it took a while, but he got the packing he had wanted",the Supreme Court
6008,10/27/2010,Double Jeopardy!,AMERICAN HISTORY,$800 ,"Congress adopted this document in 1777, but it was not fully ratified by the states for another 4 years",the Articles of Confederation
6008,10/27/2010,Double Jeopardy!,AMERICAN HISTORY,"$1,200 ","Slaves, molasses & rum were exchanged in the 3 arms of the colonial practice known as this ""trade""",the triangle trade
6008,10/27/2010,Double Jeopardy!,AMERICAN HISTORY,"$4,000 ","""Our flag still waves proudly from the walls"", William B. Travis said of it, ""I shall never surrender or retreat""",the Alamo
6008,10/27/2010,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ","(<a href=""http://www.j-archive.com/media/2010-10-27_DJ_18.wmv"">Jimmy of the Clue Crew presents the clue on a map.</a>)  The Oregon Trail started at Independence, Missouri and crossed the Great Plains by following this river",the North Platte River
662,6/23/1987,Double Jeopardy!,AMERICAN HISTORY,$200 ,Nixon's Att'y-Gen. E. Richardson resigned & Watergate prosecutor A. Cox was fired on this night of the week,Saturday
662,6/23/1987,Double Jeopardy!,AMERICAN HISTORY,$400 ,"John Jay, not John Marshall, was the first one",Chief Justice of the Supreme Court
662,6/23/1987,Double Jeopardy!,AMERICAN HISTORY,$600 ,"After the original 13, this was the 1st state admitted to the union",Vermont
662,6/23/1987,Double Jeopardy!,AMERICAN HISTORY,$800 ,These 2 self-governing outlying areas of the U.S. were acquired from Spain in 1898,Puerto Rico and Guam
662,6/23/1987,Double Jeopardy!,AMERICAN HISTORY,"$1,000 ","In his 1835 book ""Democracy in America"", this Frenchman predicted the present age's 2 superpowers",Alexis de Tocqueville
4636,11/1/2004,Jeopardy!,AMERICAN HISTORY,$200 ,Escaped slaves in the 1850s & draft dodgers in the 1960s mainly headed to this country,Canada
4636,11/1/2004,Jeopardy!,AMERICAN HISTORY,$400 ,"On Feb. 15, 1901 Carry Nation wrecked one of these establishments with a hatchet",a bar (or a saloon)
4636,11/1/2004,Jeopardy!,AMERICAN HISTORY,$600 ,"A fire in 1851 destroyed some 35,000 volumes in its collection",the Library of Congress
4636,11/1/2004,Jeopardy!,AMERICAN HISTORY,"$1,600 ","In the first census conducted in 1790, this state, with nearly 692,000 people, was the most populous",Virginia
4636,11/1/2004,Jeopardy!,AMERICAN HISTORY,"$1,000 ","Seen <a href=""http://www.j-archive.com/media/2004-11-01_J_13.jpg"" target=""_blank"">here</a> at a Senate hearing, he was the first U.S. Attorney General to be convicted of a felony",John Mitchell
1498,2/20/1991,Double Jeopardy!,AMERICAN HISTORY,$200 ,"14 years before coming to America, this Quaker was imprisoned in the Tower of London for his beliefs",William Penn
1498,2/20/1991,Double Jeopardy!,AMERICAN HISTORY,$400 ,In 1949 the U.S. joined this Western defense pact; our 1st ever peacetime alliance,NATO
1498,2/20/1991,Double Jeopardy!,AMERICAN HISTORY,$600 ,"It's now thought that an internal explosion, not a mine, caused this ship to sink in Havana Harbor in 1898",U.S. Maine
1498,2/20/1991,Double Jeopardy!,AMERICAN HISTORY,$800 ,This settlement's economy grew after John Rolfe found that tobacco could be successfully grown there,Jamestown
1498,2/20/1991,Double Jeopardy!,AMERICAN HISTORY,"$1,000 ","19th century term for the belief that U.S. expansion across North America was ""destined by God""",Manifest Destiny
3787,2/6/2001,Double Jeopardy!,AMERICAN HISTORY,$200 ,"Custer's Last Stand is also known by the oxymoronic name ""Little Big"" this",Horn
3787,2/6/2001,Double Jeopardy!,AMERICAN HISTORY,$400 ,"In the 1950s, if your button said, ""I Like Ike"", he was your man",Dwight D. Eisenhower
3787,2/6/2001,Double Jeopardy!,AMERICAN HISTORY,$600 ,"Born in Tennessee, Davy Crockett died in what's now this state",Texas
3787,2/6/2001,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ","William Cody's 2-word nickname, or perhaps what he sent out to his clients at the end of each month","""Buffalo Bill"""
4147,9/17/2002,Double Jeopardy!,AMERICAN HISTORY,$400 ,"Contrary to myth, Washington didn't throw one of these across the Potomac; there weren't any when he was young",silver dollar
4147,9/17/2002,Double Jeopardy!,AMERICAN HISTORY,$800 ,"In 1774 New Jerseyites dressed as Indians burned this in Greenwich; a similar ""Party"" occurred earlier in Boston",tea
4147,9/17/2002,Double Jeopardy!,AMERICAN HISTORY,"$1,200 ","In 1901 the Senate ratified the Hay-Pauncefote Treaty, allowing the U.S. to build this in Central America",the Panama Canal
4147,9/17/2002,Double Jeopardy!,AMERICAN HISTORY,"$1,600 ","On May 1, 1898 Commodore Dewey defeated the Spanish Pacific fleet at the battle of this Philippine bay",Manila Bay
4147,9/17/2002,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ","On May 10, 1692 this colony founded by Cecil Calvert made the Anglican Church its official church",Maryland
3743,12/6/2000,Final Jeopardy!,AMERICAN HISTORY,None,In 1939 this state finally finished paying off a $12.4-million debt to the state from which it had separated,West Virginia (paid debt to Virginia)
2811,11/18/1996,Jeopardy!,AMERICAN HISTORY,$100 ,Nickname given the WWII backyard vegetable patches,"""Victory Gardens"""
2811,11/18/1996,Jeopardy!,AMERICAN HISTORY,$200 ,"In May of 1780, Gen. Benjamin Lincoln was forced to surrender this South Carolina port to the British",Charleston
2811,11/18/1996,Jeopardy!,AMERICAN HISTORY,$300 ,More than 200 U.S. Marines were killed in 1983 by a truck bomb at their barracks in this Mideast capital,Beirut
2811,11/18/1996,Jeopardy!,AMERICAN HISTORY,$400 ,"He related the story of Pocahontas in his ""General History of Virginia"" in 1624",John Smith
2811,11/18/1996,Jeopardy!,AMERICAN HISTORY,$500 ,"The Battle of Palo Alto, fought May 8, 1846, was the first battle of this war",Mexican-American War
4393,10/15/2003,Jeopardy!,AMERICAN HISTORY,$200 ,"On February 15, 1898 the U.S. battleship Maine blew up in this Cuban capital's harbor",Havana
4393,10/15/2003,Jeopardy!,AMERICAN HISTORY,$400 ,"This ""King of the Wild Frontier"" once claimed to have killed 105 bears during a few months in 1825",Davy Crockett
4393,10/15/2003,Jeopardy!,AMERICAN HISTORY,$600 ,"The ""War on"" this, approved by Congress in August of 1964, included VISTA, Volunteers in Service to America",poverty
4393,10/15/2003,Jeopardy!,AMERICAN HISTORY,$800 ,"What's known as the second of these programs began with FDR's January 4, 1935 message to Congress",the New Deal
4393,10/15/2003,Jeopardy!,AMERICAN HISTORY,"$1,000 ",John Smith was among the early members on the Council of Seven that governed this Virginia colony,Jamestown
6296,1/23/2012,Final Jeopardy!,AMERICAN HISTORY,None,This volunteer group was born in may 1898 near the bar in San Antonio's Menger Hotel; it existed for just 133 days,the Rough Riders
2898,3/19/1997,Double Jeopardy!,AMERICAN HISTORY,$200 ,In November 1620 John Carver was elected the first governor of this colony,Plymouth Colony
2898,3/19/1997,Double Jeopardy!,AMERICAN HISTORY,$400 ,In 1933 this Republican began serving the first of his 2 terms as governor of Kansas,Alf Landon
2898,3/19/1997,Double Jeopardy!,AMERICAN HISTORY,$600 ,"While serving in this cabinet post, Edward R. Stettinius, Jr. signed the U.N. charter for the U.S. June 26, 1945",Secretary of State
2898,3/19/1997,Double Jeopardy!,AMERICAN HISTORY,$800 ,"In June 1967 LBJ met with this Soviet premier in Glassboro, N.J. to discuss world problems",Alexei Kosygin
2898,3/19/1997,Double Jeopardy!,AMERICAN HISTORY,"$1,000 ","On September 14, 1847, this general led the American army into Mexico City",Winfield Scott
278,10/2/1985,Double Jeopardy!,AMERICAN HISTORY,$200 ,This 1803 acquisition doubled the size of the U.S.,Louisiana Purchase
278,10/2/1985,Double Jeopardy!,AMERICAN HISTORY,$400 ,"Though he said he found dueling abhorent, he participated in one in 1804",Alexander Hamilton
278,10/2/1985,Double Jeopardy!,AMERICAN HISTORY,$600 ,"In 1912, it became 48th & last contiguous state to join The Union",Arizona
278,10/2/1985,Double Jeopardy!,AMERICAN HISTORY,$800 ,"1st to hold a nominating convention, this 3rd party ironically chose Mason Wm. Wirt to run for Pres.",Anti-Masonic party
278,10/2/1985,Double Jeopardy!,AMERICAN HISTORY,"$1,000 ","Upon leading 1894 march of unemployed on Washington, Jacob Coxey was arrested for this trivial of offenses",stepping on the grass
4459,1/15/2004,Jeopardy!,AMERICAN HISTORY,$200 ,"On Nov. 11, 1918, Pvt. Henry Gunther became the last American casualty in this war",World War I
4459,1/15/2004,Jeopardy!,AMERICAN HISTORY,$400 ,"Remarkably, there were more than 60 survivors when this Zeppelin crashed in New Jersey in 1937",the Hindenburg
4459,1/15/2004,Jeopardy!,AMERICAN HISTORY,$600 ,"Elected the 19th U.S. president in 1876, Rutherford B. Hayes was a member of this political party",Republican
4459,1/15/2004,Jeopardy!,AMERICAN HISTORY,$800 ,"(Sofia of the Clue Crew at the Ronald Reagan Library)  This man awarded the Medal of Freedom to Ronald Reagan on January 13, 1993",George H.W. Bush
4459,1/15/2004,Jeopardy!,AMERICAN HISTORY,"$1,000 ","This Indian ""king"" for whom a war against American colonists was named was tracked down & killed in 1676",Philip
4248,2/5/2003,Jeopardy!,AMERICAN HISTORY,$200 ,This 1876 battle in Montana is also known as Custer's Last Stand,Little Big Horn
4248,2/5/2003,Jeopardy!,AMERICAN HISTORY,$400 ,In the late 1600s this Asian grain became the main crop of the Carolina coastal lowlands,rice
4248,2/5/2003,Jeopardy!,AMERICAN HISTORY,$600 ,"In 1972 George McGovern called this president's administration the ""most corrupt"" in U.S. history",Richard Nixon
4248,2/5/2003,Jeopardy!,AMERICAN HISTORY,$800 ,In 1813 this hero of Tippecanoe defeated Tecumseh at the Thames River in Canada,William Henry Harrison
4248,2/5/2003,Jeopardy!,AMERICAN HISTORY,"$1,000 ",In 1664 the Duke of York granted land west of the Hudson River to his supporters; it was named this,New Jersey
5727,6/30/2009,Final Jeopardy!,AMERICAN HISTORY,None,"History was made on December 1, 1955 when bus driver James Blake called the police & had this person arrested",Rosa Parks
5769,10/15/2009,Jeopardy!,AMERICAN HISTORY,$200 ,You're in the Army now--in 1940 FDR instituted the first peacetime one of these in U.S. history,the draft
5769,10/15/2009,Jeopardy!,AMERICAN HISTORY,$400 ,"This term for a mechanical device can also be an organization running city politics, like NYC's Tammany Hall",a machine
5769,10/15/2009,Jeopardy!,AMERICAN HISTORY,$600 ,Edward Brooke was the first African American to hold this post for a state; Eric Holder is the first federal one,Attorney General
5769,10/15/2009,Jeopardy!,AMERICAN HISTORY,$800 ,"<a href=""http://www.j-archive.com/media/2009-10-15_J_09.jpg"" target=""_blank"">Buzz Aldrin & Jim Lovell</a> do look like <a href=""http://www.j-archive.com/media/2009-10-15_J_09a.jpg"" target=""_blank"">twins</a> as they prepare for a mission in this 1960s program",Gemini
5769,10/15/2009,Jeopardy!,AMERICAN HISTORY,"$1,000 ",This man's 1807 steamboat run up the Hudson led to an 1824 Supreme Court decision on interstate commerce,(Robert) Fulton
2781,10/7/1996,Jeopardy!,AMERICAN HISTORY,$100 ,"In 1953, this island's first year as a U.S. commonwealth, 75,000 residents moved to the mainland",Puerto Rico
2781,10/7/1996,Jeopardy!,AMERICAN HISTORY,$200 ,"This president collapsed September 25, 1919 & one week later suffered a stroke",Woodrow Wilson
2781,10/7/1996,Jeopardy!,AMERICAN HISTORY,$300 ,In 1609 Champlain reached the lake now named for him on the border of New York & this state,Vermont
2781,10/7/1996,Jeopardy!,AMERICAN HISTORY,$400 ,"In 1903 this ""Badger State"" became the first to adopt direct primary elections",Wisconsin
2781,10/7/1996,Jeopardy!,AMERICAN HISTORY,$500 ,"On December 2, 1863, ground was broken in Omaha for the construction of this railroad",the Union-Pacific Railroad
2846,1/6/1997,Double Jeopardy!,AMERICAN HISTORY,$200 ,"On the night of April 14, 1986, U.S. warplanes bombed Tripoli & Benghazi in this African country",Libya
2846,1/6/1997,Double Jeopardy!,AMERICAN HISTORY,$400 ,"Traffic on this trail between San Antonio & Abilene peaked in 1871 with 600,000 cattle",the Chisholm Trail
2846,1/6/1997,Double Jeopardy!,AMERICAN HISTORY,$600 ,"Until the late 1840s, this largest North Carolina city was the USA's chief source of gold",Charlotte
2846,1/6/1997,Double Jeopardy!,AMERICAN HISTORY,$800 ,"At the same time that John Foster Dulles was Secretary of State, his brother Allen headed this agency",CIA (Central Intelligence Agency)
2846,1/6/1997,Double Jeopardy!,AMERICAN HISTORY,"$1,500 ",19 members of this Irish-American terrorist society active in 1870s Pennsylvania were hanged,The Molly Maguires
5463,5/14/2008,Final Jeopardy!,AMERICAN HISTORY,None,"In the last week of the John Tyler administration, this republic was offered statehood",Texas
3684,9/14/2000,Jeopardy!,AMERICAN HISTORY,$100 ,In September 1964 the Warren Commission concluded that he acted alone in JFK's assassination,Lee Harvey Oswald
3684,9/14/2000,Jeopardy!,AMERICAN HISTORY,$200 ,"On December 20, 1860, as a result of Lincoln's election, this state seceded from the Union",South Carolina
3684,9/14/2000,Jeopardy!,AMERICAN HISTORY,$300 ,"Fleeing the capital on August 24, 1814, she took a Gilbert Stuart portrait of Washington with her",Dolley Madison
3684,9/14/2000,Jeopardy!,AMERICAN HISTORY,$400 ,In 1916 President Wilson sent this brigadier general into Mexico in pursuit of Pancho Villa,"John ""Black Jack"" Pershing"
3684,9/14/2000,Jeopardy!,AMERICAN HISTORY,$500 ,In 1932 this Republican was elected governor of Kansas; he won reelection in 1934,Alf Landon
2378,12/28/1994,Jeopardy!,AMERICAN HISTORY,$100 ,"On May 22, 1906 they received a patent for an improved model of their airplane",the Wright brothers
2378,12/28/1994,Jeopardy!,AMERICAN HISTORY,$200 ,"Samuel Adams referred to this April 19, 1775 battle when he said, ""What a glorious morning for America!""","Lexington, Concord"
2378,12/28/1994,Jeopardy!,AMERICAN HISTORY,$300 ,"Prior to his election to the Tennessee legislature in 1821, this frontiersman was a Justice of the Peace",Davy Crockett
2378,12/28/1994,Jeopardy!,AMERICAN HISTORY,$400 ,"1 of 4 freedoms FDR termed essential in a January 6, 1941 address to Congress","1 of (want, speech, religion, or fear)"
2378,12/28/1994,Jeopardy!,AMERICAN HISTORY,$500 ,"Of the 3 writers of the Federalist papers, 2 were New Yorkers & he was a Virginian",(James) Madison
6001,10/18/2010,Jeopardy!,AMERICAN HISTORY,$200 ,"On Nov. 9, 1906 Teddy Roosevelt left the U.S. to personally see the progress on this engineering project",the Panama Canal
6001,10/18/2010,Jeopardy!,AMERICAN HISTORY,$400 ,"The British party of this name aimed to limit the king's powers; the U.S. party hoped to limit ""King Andrew"" Jackson",the Whigs
6001,10/18/2010,Jeopardy!,AMERICAN HISTORY,$600 ,"(<a href=""http://www.j-archive.com/media/2010-10-18_J_26.jpg"" target=""_blank"">Sarah of the Clue Crew shows a map of New England on the monitor.</a>) In May 1643, to discourage attacks by the Dutch & others, the United Colonies of New England was formed by 4 Puritan colonies: Massachusetts Bay, Connecticut, New Haven & <a href=""http://www.j-archive.com/media/2010-10-18_J_26a.jpg"" target=""_blank"">this</a> one",Plymouth
6001,10/18/2010,Jeopardy!,AMERICAN HISTORY,$800 ,"On May 15, 1972 while campaigning in Laurel, Md., this Alabama governor was shot & paralyzed by Arthur Bremer",George Wallace
6001,10/18/2010,Jeopardy!,AMERICAN HISTORY,"$1,000 ",In 1948 Whittaker Chambers implicated this State Department official as an espionage agent for the Soviets,(Alger) Hiss
3727,11/14/2000,Jeopardy!,AMERICAN HISTORY,$100 ,"I've had it ""on my mind"" that this state has joined the Union 3 times, in 1788, 1868 & 1870",Georgia
3727,11/14/2000,Jeopardy!,AMERICAN HISTORY,$200 ,A federal law from 1950 prohibited the labeling of colored oleo as this,Butter
3727,11/14/2000,Jeopardy!,AMERICAN HISTORY,$300 ,The Dept. of Agriculture began a new version of this program in 1964; by 1975 it was helping over 17 million people,Food stamps
3727,11/14/2000,Jeopardy!,AMERICAN HISTORY,$400 ,"This commodore became a friend to Japan in 1854, showing them the telegraph & a daguerreotype camera",Matthew Perry
3727,11/14/2000,Jeopardy!,AMERICAN HISTORY,$500 ,"Name that completed an 1856 Republican slogan, ""Free soil, free speech, free men and ...""",(John C.) Fremont
5471,5/26/2008,Jeopardy!,AMERICAN HISTORY,$200 ,"This state's been ""on my mind"" since it entered the Union 3 times, in 1788, 1868 & 1870",Georgia
5471,5/26/2008,Jeopardy!,AMERICAN HISTORY,$400 ,In 1913 the 16th Amendment was passed allowing Congress to collect taxes on this,income
5471,5/26/2008,Jeopardy!,AMERICAN HISTORY,$600 ,"Fleeing the capital on August 24, 1814, she took a Gilbert Stuart portrait of Washington with her",Dolley Madison
5471,5/26/2008,Jeopardy!,AMERICAN HISTORY,$800 ,Guerrilla leader Francis Marion earned this nickname for his daring raids from the South Carolina marshes,the Swamp Fox
5471,5/26/2008,Jeopardy!,AMERICAN HISTORY,"$2,000 ","Name that completed an 1856 Republican slogan, ""Free soil, free speech, free men and...""",Fremont
2841,12/30/1996,Double Jeopardy!,AMERICAN HISTORY,$200 ,"15 indentured servants were aboard this ship when it sailed for the new world, Sept. 16, 1620",The Mayflower
2841,12/30/1996,Double Jeopardy!,AMERICAN HISTORY,$400 ,"He was hanged in Charlestown, Virginia about 6 weeks after he led the attack on Harper's Ferry",John Brown
2841,12/30/1996,Double Jeopardy!,AMERICAN HISTORY,$600 ,In 1834 Stephen Austin was held in prison for 8 months in this country,Mexico
2841,12/30/1996,Double Jeopardy!,AMERICAN HISTORY,$800 ,In 1818 this general ordered 2 traders arrested & executed for inciting the Seminole Indians,Andrew Jackson
2841,12/30/1996,Double Jeopardy!,AMERICAN HISTORY,"$1,000 ","This Oglala Sioux chief was fatally stabbed Sept. 5, 1877 at Fort Robinson, Nebraska",Crazy Horse
5337,11/20/2007,Double Jeopardy!,AMERICAN HISTORY,$400 ,"When the British approached, the Concord Militia didn't know about the skirmish at this place earlier that day",Lexington
5337,11/20/2007,Double Jeopardy!,AMERICAN HISTORY,$800 ,"WWI sales of ""Liberty"" these, whose posters showed the statue, raised more than $15 billion",bonds
5337,11/20/2007,Double Jeopardy!,AMERICAN HISTORY,"$1,200 ",You didn't want to make the mistake of following the south instead of the north platte on this pioneer trail,the Oregon Trail
5337,11/20/2007,Double Jeopardy!,AMERICAN HISTORY,"$1,500 ",The U.S. supplied materiel to its allies during WWII through this 1941 Congressional act,the Lend-Lease Act
5337,11/20/2007,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ","Now sounding oxymoronic, these alliterative Republicans were the party's anti-slavery wing in its early years",the Radical Republicans
2628,1/24/1996,Double Jeopardy!,AMERICAN HISTORY,$200 ,"Unaware of the Treaty of Ghent signed earlier, the British attacked this Louisiana city on Jan. 8, 1815",New Orleans
2628,1/24/1996,Double Jeopardy!,AMERICAN HISTORY,$400 ,"The British gained Charlestown Peninsula, now in Boston, by winning this June 17, 1775 battle",Bunker Hill
2628,1/24/1996,Double Jeopardy!,AMERICAN HISTORY,$600 ,"On Nov. 7, 1811 this territorial governor of Indiana lost 62 of his men at Tippecanoe",William Henry Harrison
2628,1/24/1996,Double Jeopardy!,AMERICAN HISTORY,$800 ,In 1794 this chief justice negotiated a treaty calling for British evacuation of the Northwest,John Jay
2628,1/24/1996,Double Jeopardy!,AMERICAN HISTORY,"$2,500 ",In 1912 Alaska became an organized U.S. territory & these 2 states joined the union,Arizona & New Mexico
5309,10/11/2007,Jeopardy!,AMERICAN HISTORY,$200 ,"After General Cornwallis Surrendered at Yorktown, this American traitor accompanied him back to England",Benedict Arnold
5309,10/11/2007,Jeopardy!,AMERICAN HISTORY,$400 ,"This January 1, 1863 document liberated all slaves in regions still under Confederate control",the Emancipation Proclamation
5309,10/11/2007,Jeopardy!,AMERICAN HISTORY,$600 ,In 1609 this captain was injured in a gunpowder explosion & lost his leadership role in Jamestown,John Smith
5309,10/11/2007,Jeopardy!,AMERICAN HISTORY,$800 ,"The ""New Deal"" refers to the economic recovery & social reforms implemented by this U.S. president",Franklin Roosevelt
5309,10/11/2007,Jeopardy!,AMERICAN HISTORY,"$1,000 ","In 1898 Americans were urged to ""remember"" this battleship that sank in Havana harbor, leading to war with Spain",the Maine
1272,2/27/1990,Jeopardy!,AMERICAN HISTORY,$100 ,In 1943 Georgia became the 1st state to lower the voting age to this,18
1272,2/27/1990,Jeopardy!,AMERICAN HISTORY,$200 ,"Black Friday, September 24, 1869, resulted from Gould & Fisk's attempt to corner the U.S. supply of this",Gold
1272,2/27/1990,Jeopardy!,AMERICAN HISTORY,$300 ,"He was the last Dutch governor of New York, which was New Netherland at the time",Peter Stuyvessant
1272,2/27/1990,Jeopardy!,AMERICAN HISTORY,$400 ,"At the Battle of San Jacinto, Sam Houston took this Mexican leader prisoner",Santa Anna
1272,2/27/1990,Jeopardy!,AMERICAN HISTORY,$500 ,Swedish-born John Ericsson designed this 1st of the ironclads with a revolving turret,Monitor
2913,4/9/1997,Jeopardy!,AMERICAN HISTORY,$100 ,"On July 9, 1776 this state's legislature met in White Plains & ratified the Declaration of Independence",New York
2913,4/9/1997,Jeopardy!,AMERICAN HISTORY,$200 ,"On April 4, 1949, the U.S., Canada, Great Britain, France & 8 other nations signed this mutual defense pact",NATO (North Atlantic Treaty Organisation)
2913,4/9/1997,Jeopardy!,AMERICAN HISTORY,$300 ,"8 Americans were killed April 24, 1980 in a failed attempt to rescue American hostages held in this city",Tehran
2913,4/9/1997,Jeopardy!,AMERICAN HISTORY,$400 ,"After answering a NASA newspaper notice in the '70s, she became America's first woman in space",Sally Ride
2913,4/9/1997,Jeopardy!,AMERICAN HISTORY,$500 ,In 1919 this future pres. mobilized the Mass. Militia to restore order in the Boston police strike,Calvin Coolidge
5075,10/6/2006,Double Jeopardy!,AMERICAN HISTORY,$400 ,This famous transaction in 1803 doubled the territory of the U.S.,the Louisiana Purchase
5075,10/6/2006,Double Jeopardy!,AMERICAN HISTORY,$800 ,In the 1760s these 2 surveyors used milestones to mark the boundary line between Maryland & Pennsylvania,Mason & Dixon
5075,10/6/2006,Double Jeopardy!,AMERICAN HISTORY,"$1,200 ",The Watergate scandal led to the resignation of this U.S. president in 1974,Nixon
5075,10/6/2006,Double Jeopardy!,AMERICAN HISTORY,"$1,600 ",This 14-letter term refers to the period of readjustment & rebuilding after the Civil War,Reconstruction
5075,10/6/2006,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ","Tragically, in the 1830s, some 4,000 members of this Indian tribe died during a forced march known as the Trail of Tears",the Cherokee
